Date,Time From Epoch(S),Distance(CM),Deltatime(S)
Wed Jan  6 11:37:35 2021,1609961855.93336,1203.938,0.07020044326782227
Wed Jan  6 11:37:37 2021,1609961857.007589,1203.991,0.07020354270935059
Wed Jan  6 11:37:38 2021,1609961858.0818384,1204.077,0.07020854949951172
Wed Jan  6 11:37:39 2021,1609961859.0911257,90.405,0.005271434783935547
Wed Jan  6 11:37:40 2021,1609961860.1653104,1204.056,0.07020735740661621
Wed Jan  6 11:37:41 2021,1609961861.2393465,1204.175,0.07021427154541016
Wed Jan  6 11:37:42 2021,1609961862.3133445,1204.105,0.07021021842956543
Wed Jan  6 11:37:43 2021,1609961863.3875499,1203.958,0.07020163536071777
Wed Jan  6 11:37:44 2021,1609961864.4616916,1204.167,0.07021379470825195
Wed Jan  6 11:37:45 2021,1609961865.5357826,1204.097,0.07020974159240723
Wed Jan  6 11:37:46 2021,1609961866.6100085,1204.138,0.07021212577819824
Wed Jan  6 11:37:47 2021,1609961867.68422,1204.077,0.07020854949951172
Wed Jan  6 11:37:48 2021,1609961868.758437,1204.085,0.07020902633666992
Wed Jan  6 11:37:49 2021,1609961869.8324513,1204.175,0.07021427154541016
Wed Jan  6 11:37:50 2021,1609961870.9064395,1204.13,0.07021164894104004
Wed Jan  6 11:37:51 2021,1609961871.9806085,1204.056,0.07020735740661621
Wed Jan  6 11:37:53 2021,1609961873.0546918,1204.089,0.07020926475524902
Wed Jan  6 11:37:54 2021,1609961874.1287148,1204.244,0.07021832466125488
Wed Jan  6 11:37:55 2021,1609961875.202808,1204.064,0.07020783424377441
Wed Jan  6 11:37:56 2021,1609961876.27696,1204.154,0.07021307945251465
Wed Jan  6 11:37:57 2021,1609961877.3510108,1204.081,0.07020878791809082
Wed Jan  6 11:37:58 2021,1609961878.4251473,1203.897,0.07019805908203125
Wed Jan  6 11:37:59 2021,1609961879.499354,1203.942,0.07020068168640137
Wed Jan  6 11:38:00 2021,1609961880.5735598,1204.097,0.07020974159240723
Wed Jan  6 11:38:01 2021,1609961881.647647,1204.118,0.07021093368530273
Wed Jan  6 11:38:02 2021,1609961882.7218175,1203.999,0.07020401954650879
Wed Jan  6 11:38:03 2021,1609961883.7959902,1204.089,0.07020926475524902
Wed Jan  6 11:38:04 2021,1609961884.8701835,1204.056,0.07020735740661621
Wed Jan  6 11:38:05 2021,1609961885.944428,1203.97,0.07020235061645508
Wed Jan  6 11:38:07 2021,1609961887.0184014,1203.958,0.07020163536071777
Wed Jan  6 11:38:08 2021,1609961888.092609,1204.028,0.0702056884765625
Wed Jan  6 11:38:09 2021,1609961889.166752,1204.04,0.0702064037322998
Wed Jan  6 11:38:10 2021,1609961890.2408001,1203.954,0.07020139694213867
Wed Jan  6 11:38:11 2021,1609961891.249974,89.44,0.005215167999267578
Wed Jan  6 11:38:12 2021,1609961892.3241491,1203.97,0.07020235061645508
Wed Jan  6 11:38:13 2021,1609961893.3334842,89.583,0.005223512649536133
Wed Jan  6 11:38:14 2021,1609961894.4077652,1204.04,0.0702064037322998
Wed Jan  6 11:38:15 2021,1609961895.481929,1204.142,0.07021236419677734
Wed Jan  6 11:38:16 2021,1609961896.5560634,1204.052,0.07020711898803711
Wed Jan  6 11:38:17 2021,1609961897.6300716,1204.015,0.0702049732208252
Wed Jan  6 11:38:18 2021,1609961898.7042923,1204.036,0.0702061653137207
Wed Jan  6 11:38:19 2021,1609961899.7784767,1204.015,0.0702049732208252
Wed Jan  6 11:38:20 2021,1609961900.8526118,1204.171,0.07021403312683105
Wed Jan  6 11:38:21 2021,1609961901.9265347,1204.028,0.0702056884765625
Wed Jan  6 11:38:23 2021,1609961903.0007048,1204.007,0.07020449638366699
Wed Jan  6 11:38:24 2021,1609961904.0748837,1204.093,0.07020950317382812
Wed Jan  6 11:38:25 2021,1609961905.1488752,1203.549,0.07017779350280762
Wed Jan  6 11:38:26 2021,1609961906.222873,1204.052,0.07020711898803711
Wed Jan  6 11:38:27 2021,1609961907.297031,1204.146,0.07021260261535645
Wed Jan  6 11:38:28 2021,1609961908.3059852,87.809,0.005120038986206055
Wed Jan  6 11:38:29 2021,1609961909.38018,1204.036,0.0702061653137207
Wed Jan  6 11:38:30 2021,1609961910.4542694,1204.011,0.0702047348022461
Wed Jan  6 11:38:31 2021,1609961911.5284886,1204.203,0.07021594047546387
Wed Jan  6 11:38:32 2021,1609961912.6026351,1204.019,0.0702052116394043
Wed Jan  6 11:38:33 2021,1609961913.6768167,1204.019,0.0702052116394043
Wed Jan  6 11:38:34 2021,1609961914.750982,1204.207,0.07021617889404297
Wed Jan  6 11:38:35 2021,1609961915.8251383,1203.991,0.07020354270935059
Wed Jan  6 11:38:36 2021,1609961916.8993316,1204.036,0.0702061653137207
Wed Jan  6 11:38:37 2021,1609961917.9734852,1203.991,0.07020354270935059
Wed Jan  6 11:38:39 2021,1609961919.0474832,1203.958,0.07020163536071777
Wed Jan  6 11:38:40 2021,1609961920.1213672,1203.983,0.07020306587219238
Wed Jan  6 11:38:41 2021,1609961921.1952593,1203.958,0.07020163536071777
Wed Jan  6 11:38:42 2021,1609961922.2692683,1203.946,0.07020092010498047
Wed Jan  6 11:38:43 2021,1609961923.343293,1204.019,0.0702052116394043
Wed Jan  6 11:38:44 2021,1609961924.4172716,1203.884,0.07019734382629395
Wed Jan  6 11:38:45 2021,1609961925.426607,91.701,0.005347013473510742
Wed Jan  6 11:38:46 2021,1609961926.4354398,83.708,0.0048809051513671875
Wed Jan  6 11:38:47 2021,1609961927.5095859,1203.807,0.07019281387329102
Wed Jan  6 11:38:48 2021,1609961928.5168624,56.161,0.003274679183959961
Wed Jan  6 11:38:49 2021,1609961929.5243883,58.953,0.003437519073486328
Wed Jan  6 11:38:50 2021,1609961930.5315554,54.198,0.003160238265991211
Wed Jan  6 11:38:51 2021,1609961931.54075,89.215,0.005202054977416992
Wed Jan  6 11:38:52 2021,1609961932.547651,49.999,0.0029153823852539062
Wed Jan  6 11:38:53 2021,1609961933.6218228,1203.844,0.07019495964050293
Wed Jan  6 11:38:54 2021,1609961934.628525,47.12,0.0027475357055664062
Wed Jan  6 11:38:55 2021,1609961935.7027013,1203.88,0.07019710540771484
Wed Jan  6 11:38:56 2021,1609961936.7088885,37.822,0.002205371856689453
Wed Jan  6 11:38:57 2021,1609961937.7831306,1203.946,0.07020092010498047
Wed Jan  6 11:38:58 2021,1609961938.8573458,1203.913,0.07019901275634766
Wed Jan  6 11:38:59 2021,1609961939.9314933,1203.868,0.07019639015197754
Wed Jan  6 11:39:00 2021,1609961940.9379025,41.931,0.0024449825286865234
Wed Jan  6 11:39:01 2021,1609961941.9449973,53.123,0.0030975341796875
Wed Jan  6 11:39:02 2021,1609961942.9511583,37.569,0.0021905899047851562
Wed Jan  6 11:39:03 2021,1609961943.9579747,47.055,0.0027437210083007812
Wed Jan  6 11:39:05 2021,1609961945.032143,1203.921,0.07019948959350586
Wed Jan  6 11:39:06 2021,1609961946.038301,37.013,0.0021581649780273438
Wed Jan  6 11:39:07 2021,1609961947.0444417,37.933,0.0022118091583251953
Wed Jan  6 11:39:08 2021,1609961948.0507164,36.305,0.0021169185638427734
Wed Jan  6 11:39:09 2021,1609961949.0570793,41.294,0.0024077892303466797
Wed Jan  6 11:39:10 2021,1609961950.0639157,49.557,0.0028896331787109375
Wed Jan  6 11:39:11 2021,1609961951.1380768,1203.86,0.07019591331481934
Wed Jan  6 11:39:12 2021,1609961952.146025,68.46,0.003991842269897461
Wed Jan  6 11:39:13 2021,1609961953.2202752,1204.019,0.0702052116394043
Wed Jan  6 11:39:14 2021,1609961954.2342625,171.807,0.010017871856689453
Wed Jan  6 11:39:15 2021,1609961955.3086329,1204.036,0.0702061653137207
Wed Jan  6 11:39:16 2021,1609961956.3827643,1203.872,0.07019662857055664
Wed Jan  6 11:39:17 2021,1609961957.456773,1204.073,0.07020831108093262
Wed Jan  6 11:39:18 2021,1609961958.4755678,256.831,0.014975547790527344
Wed Jan  6 11:39:19 2021,1609961959.521674,722.787,0.0421450138092041
Wed Jan  6 11:39:20 2021,1609961960.5958085,1203.852,0.07019543647766113
Wed Jan  6 11:39:21 2021,1609961961.6353,612.117,0.03569197654724121
Wed Jan  6 11:39:22 2021,1609961962.6476014,142.677,0.008319377899169922
Wed Jan  6 11:39:23 2021,1609961963.7218442,1203.549,0.07017779350280762
Wed Jan  6 11:39:24 2021,1609961964.7834225,986.323,0.05751156806945801
Wed Jan  6 11:39:25 2021,1609961965.7959144,148.484,0.00865793228149414
Wed Jan  6 11:39:26 2021,1609961966.8699439,1203.831,0.07019424438476562
Wed Jan  6 11:39:27 2021,1609961967.9152834,707.327,0.041243553161621094
Wed Jan  6 11:39:28 2021,1609961968.9896193,1203.557,0.07017827033996582
Wed Jan  6 11:39:30 2021,1609961970.0640368,1203.868,0.07019639015197754
Wed Jan  6 11:39:31 2021,1609961971.078778,178.582,0.010412931442260742
Wed Jan  6 11:39:32 2021,1609961972.153596,1203.766,0.0701904296875
Wed Jan  6 11:39:33 2021,1609961973.2279148,1203.909,0.07019877433776855
Wed Jan  6 11:39:34 2021,1609961974.2542975,382.821,0.02232193946838379
Wed Jan  6 11:39:35 2021,1609961975.3285806,1203.909,0.07019877433776855
Wed Jan  6 11:39:36 2021,1609961976.403025,1203.95,0.07020115852355957
Wed Jan  6 11:39:37 2021,1609961977.4773674,1203.77,0.0701906681060791
Wed Jan  6 11:39:38 2021,1609961978.5514672,1203.811,0.07019305229187012
Wed Jan  6 11:39:39 2021,1609961979.6180449,1012.979,0.059065818786621094
Wed Jan  6 11:39:40 2021,1609961980.6924634,1203.529,0.07017660140991211
Wed Jan  6 11:39:41 2021,1609961981.7420774,781.377,0.04556131362915039
Wed Jan  6 11:39:42 2021,1609961982.816154,1203.897,0.07019805908203125
Wed Jan  6 11:39:43 2021,1609961983.890695,1203.75,0.0701894760131836
Wed Jan  6 11:39:44 2021,1609961984.9059336,177.576,0.010354280471801758
Wed Jan  6 11:39:45 2021,1609961985.9379299,378.822,0.02208876609802246
Wed Jan  6 11:39:46 2021,1609961986.9860039,748.984,0.04367256164550781
Wed Jan  6 11:39:48 2021,1609961988.0603554,1203.737,0.07018876075744629
Wed Jan  6 11:39:49 2021,1609961989.1343665,1203.95,0.07020115852355957
Wed Jan  6 11:39:50 2021,1609961990.208324,1203.823,0.07019376754760742
Wed Jan  6 11:39:51 2021,1609961991.2824855,1203.676,0.07018518447875977
Wed Jan  6 11:39:52 2021,1609961992.3565614,1203.7,0.07018661499023438
Wed Jan  6 11:39:53 2021,1609961993.430581,1203.782,0.0701913833618164
Wed Jan  6 11:39:54 2021,1609961994.5047224,1203.696,0.07018637657165527
Wed Jan  6 11:39:55 2021,1609961995.5788972,1203.737,0.07018876075744629
Wed Jan  6 11:39:56 2021,1609961996.6530075,1203.827,0.07019400596618652
Wed Jan  6 11:39:57 2021,1609961997.727184,1203.647,0.07018351554870605
Wed Jan  6 11:39:58 2021,1609961998.8014293,1203.893,0.07019782066345215
Wed Jan  6 11:39:59 2021,1609961999.8568144,879.178,0.051264047622680664
Wed Jan  6 11:40:00 2021,1609962000.931421,1203.786,0.07019162178039551
Wed Jan  6 11:40:01 2021,1609962001.9695323,585.965,0.03416705131530762
Wed Jan  6 11:40:02 2021,1609962002.9853418,206.284,0.012028217315673828
Wed Jan  6 11:40:04 2021,1609962004.059566,1203.61,0.07018136978149414
Wed Jan  6 11:40:05 2021,1609962005.0752094,195.722,0.011412382125854492
Wed Jan  6 11:40:06 2021,1609962006.1048002,432.681,0.025229215621948242
Wed Jan  6 11:40:07 2021,1609962007.1272204,331.747,0.019343852996826172
Wed Jan  6 11:40:08 2021,1609962008.178302,810.477,0.04725813865661621
Wed Jan  6 11:40:09 2021,1609962009.2365637,933.499,0.05443143844604492
Wed Jan  6 11:40:10 2021,1609962010.2646625,404.787,0.023602724075317383
Wed Jan  6 11:40:11 2021,1609962011.3390026,1203.737,0.07018876075744629
Wed Jan  6 11:40:12 2021,1609962012.4133608,1203.754,0.0701897144317627
Wed Jan  6 11:40:13 2021,1609962013.4563715,665.322,0.03879427909851074
Wed Jan  6 11:40:14 2021,1609962014.510116,850.847,0.04961204528808594
Wed Jan  6 11:40:15 2021,1609962015.5368822,388.223,0.022636890411376953
Wed Jan  6 11:40:16 2021,1609962016.5757606,596.015,0.03475308418273926
Wed Jan  6 11:40:17 2021,1609962017.6510725,1203.533,0.07017683982849121
Wed Jan  6 11:40:18 2021,1609962018.69376,644.514,0.03758096694946289
Wed Jan  6 11:40:19 2021,1609962019.7050636,105.546,0.006154298782348633
Wed Jan  6 11:40:20 2021,1609962020.7811706,1203.635,0.07018280029296875
Wed Jan  6 11:40:21 2021,1609962021.8567297,1203.631,0.07018256187438965
Wed Jan  6 11:40:22 2021,1609962022.9310179,1203.68,0.07018542289733887
Wed Jan  6 11:40:24 2021,1609962024.0052378,1203.856,0.07019567489624023
Wed Jan  6 11:40:25 2021,1609962025.0793629,1203.852,0.07019543647766113
Wed Jan  6 11:40:26 2021,1609962026.15354,1203.721,0.07018780708312988
Wed Jan  6 11:40:27 2021,1609962027.2275705,1203.713,0.07018733024597168
Wed Jan  6 11:40:28 2021,1609962028.3017304,1203.692,0.07018613815307617
Wed Jan  6 11:40:29 2021,1609962029.375742,1203.733,0.07018852233886719
Wed Jan  6 11:40:30 2021,1609962030.4499025,1203.672,0.07018494606018066
Wed Jan  6 11:40:31 2021,1609962031.472912,328.713,0.019166946411132812
Wed Jan  6 11:40:32 2021,1609962032.5471013,1203.705,0.07018685340881348
Wed Jan  6 11:40:33 2021,1609962033.5880659,631.867,0.03684353828430176
Wed Jan  6 11:40:34 2021,1609962034.6083512,278.031,0.016211748123168945
Wed Jan  6 11:40:35 2021,1609962035.6826396,1203.709,0.07018709182739258
Wed Jan  6 11:40:36 2021,1609962036.7568867,1203.794,0.07019209861755371
Wed Jan  6 11:40:37 2021,1609962037.786653,440.106,0.02566218376159668
Wed Jan  6 11:40:38 2021,1609962038.8608608,1203.635,0.07018280029296875
Wed Jan  6 11:40:39 2021,1609962039.9349804,1203.754,0.0701897144317627
Wed Jan  6 11:40:41 2021,1609962041.0091782,1202.858,0.07013750076293945
Wed Jan  6 11:40:42 2021,1609962042.0834267,1203.68,0.07018542289733887
Wed Jan  6 11:40:43 2021,1609962043.1575212,1203.541,0.07017731666564941
Wed Jan  6 11:40:44 2021,1609962044.2315047,1203.529,0.07017660140991211
Wed Jan  6 11:40:45 2021,1609962045.305724,1203.631,0.07018256187438965
Wed Jan  6 11:40:46 2021,1609962046.3799586,1203.549,0.07017779350280762
Wed Jan  6 11:40:47 2021,1609962047.4540873,1203.639,0.07018303871154785
Wed Jan  6 11:40:48 2021,1609962048.5283573,1203.525,0.07017636299133301
Wed Jan  6 11:40:49 2021,1609962049.6025372,1203.545,0.07017755508422852
Wed Jan  6 11:40:50 2021,1609962050.6765587,1203.545,0.07017755508422852
Wed Jan  6 11:40:51 2021,1609962051.75068,1203.508,0.0701754093170166
Wed Jan  6 11:40:52 2021,1609962052.8246582,1203.623,0.07018208503723145
Wed Jan  6 11:40:53 2021,1609962053.8473182,319.824,0.018648624420166016
Wed Jan  6 11:40:54 2021,1609962054.8657417,246.281,0.014360427856445312
Wed Jan  6 11:40:55 2021,1609962055.8800428,174.697,0.010186433792114258
Wed Jan  6 11:40:56 2021,1609962056.8896673,95.557,0.005571842193603516
Wed Jan  6 11:40:57 2021,1609962057.8993022,95.745,0.0055828094482421875
Wed Jan  6 11:40:58 2021,1609962058.9164116,223.842,0.013051986694335938
Wed Jan  6 11:40:59 2021,1609962059.948775,486.164,0.02834773063659668
Wed Jan  6 11:41:01 2021,1609962061.014445,1057.817,0.06168031692504883
Wed Jan  6 11:41:02 2021,1609962062.0332303,252.545,0.014725685119628906
Wed Jan  6 11:41:03 2021,1609962063.0710852,543.78,0.0317072868347168
Wed Jan  6 11:41:04 2021,1609962064.0864742,195.199,0.011381864547729492
Wed Jan  6 11:41:05 2021,1609962065.1614869,1203.782,0.0701913833618164
Wed Jan  6 11:41:06 2021,1609962066.179345,239.383,0.013958215713500977
Wed Jan  6 11:41:07 2021,1609962067.239455,958.355,0.05588078498840332
Wed Jan  6 11:41:08 2021,1609962068.3146868,1203.557,0.07017827033996582
Wed Jan  6 11:41:09 2021,1609962069.3888752,1203.443,0.07017159461975098
Wed Jan  6 11:41:10 2021,1609962070.4168952,415.369,0.024219751358032227
Wed Jan  6 11:41:11 2021,1609962071.493455,1203.549,0.07017779350280762
Wed Jan  6 11:41:12 2021,1609962072.503963,113.082,0.0065937042236328125
Wed Jan  6 11:41:13 2021,1609962073.514063,95.59,0.005573749542236328
Wed Jan  6 11:41:14 2021,1609962074.526113,129.429,0.007546901702880859
Wed Jan  6 11:41:15 2021,1609962075.5417354,184.241,0.010742902755737305
Wed Jan  6 11:41:16 2021,1609962076.5982108,869.525,0.050701141357421875
Wed Jan  6 11:41:17 2021,1609962077.6749873,1203.664,0.07018446922302246
Wed Jan  6 11:41:18 2021,1609962078.7498193,1203.316,0.07016420364379883
Wed Jan  6 11:41:19 2021,1609962079.8248982,1203.566,0.07017874717712402
Wed Jan  6 11:41:20 2021,1609962080.901999,1203.496,0.0701746940612793
Wed Jan  6 11:41:21 2021,1609962081.9295862,400.363,0.023344755172729492
Wed Jan  6 11:41:22 2021,1609962082.9548914,352.257,0.02053976058959961
Wed Jan  6 11:41:23 2021,1609962083.966532,95.631,0.005576133728027344
Wed Jan  6 11:41:24 2021,1609962084.9754705,80.862,0.0047149658203125
Wed Jan  6 11:41:25 2021,1609962085.9902546,184.02,0.01073002815246582
Wed Jan  6 11:41:27 2021,1609962087.0645502,1203.651,0.07018375396728516
Wed Jan  6 11:41:28 2021,1609962088.138878,1203.488,0.0701742172241211
Wed Jan  6 11:41:29 2021,1609962089.213102,1203.504,0.0701751708984375
Wed Jan  6 11:41:30 2021,1609962090.2348957,282.145,0.016451597213745117
Wed Jan  6 11:41:31 2021,1609962091.2869313,821.799,0.04791831970214844
Wed Jan  6 11:41:32 2021,1609962092.3389404,813.805,0.04745221138000488
Wed Jan  6 11:41:33 2021,1609962093.4019468,916.821,0.05345892906188965
Wed Jan  6 11:41:34 2021,1609962094.4424186,591.33,0.03447985649108887
Wed Jan  6 11:41:35 2021,1609962095.5166683,1203.508,0.0701754093170166
Wed Jan  6 11:41:36 2021,1609962096.590904,1203.48,0.07017374038696289
Wed Jan  6 11:41:37 2021,1609962097.6650994,1203.426,0.07017064094543457
Wed Jan  6 11:41:38 2021,1609962098.7391982,1203.422,0.07017040252685547
Wed Jan  6 11:41:39 2021,1609962099.813374,1203.345,0.07016587257385254
Wed Jan  6 11:41:40 2021,1609962100.887615,1203.459,0.07017254829406738
Wed Jan  6 11:41:41 2021,1609962101.9618158,1203.373,0.07016754150390625
Wed Jan  6 11:41:43 2021,1609962103.0358765,1203.353,0.07016634941101074
Wed Jan  6 11:41:44 2021,1609962104.1100373,1203.422,0.07017040252685547
Wed Jan  6 11:41:45 2021,1609962105.1850183,1203.459,0.07017254829406738
Wed Jan  6 11:41:46 2021,1609962106.2591205,1203.357,0.07016658782958984
Wed Jan  6 11:41:47 2021,1609962107.333286,1203.394,0.07016873359680176
Wed Jan  6 11:41:48 2021,1609962108.4072936,1203.304,0.07016348838806152
Wed Jan  6 11:41:49 2021,1609962109.4814005,1203.345,0.07016587257385254
Wed Jan  6 11:41:50 2021,1609962110.4913557,82.595,0.0048160552978515625
Wed Jan  6 11:41:51 2021,1609962111.5654938,1203.373,0.07016754150390625
Wed Jan  6 11:41:52 2021,1609962112.603161,575.326,0.03354668617248535
Wed Jan  6 11:41:53 2021,1609962113.6774042,1203.324,0.07016468048095703
Wed Jan  6 11:41:54 2021,1609962114.7212243,683.918,0.03987860679626465
Wed Jan  6 11:41:56 2021,1609962116.2819417,287.534,0.016765832901000977
Wed Jan  6 11:41:57 2021,1609962117.3575058,1203.578,0.07017946243286133
Wed Jan  6 11:41:58 2021,1609962118.3898613,488.392,0.02847766876220703
Wed Jan  6 11:41:59 2021,1609962119.4054966,198.482,0.011573314666748047
Wed Jan  6 11:42:00 2021,1609962120.4604878,873.094,0.05090928077697754
Wed Jan  6 11:42:01 2021,1609962121.4952183,503.333,0.02934885025024414
Wed Jan  6 11:42:02 2021,1609962122.5155652,279.434,0.01629352569580078
Wed Jan  6 11:42:03 2021,1609962123.5898335,1203.422,0.07017040252685547
Wed Jan  6 11:42:04 2021,1609962124.6640036,1203.602,0.07018089294433594
Wed Jan  6 11:42:05 2021,1609962125.7378747,1203.467,0.07017302513122559
Wed Jan  6 11:42:06 2021,1609962126.8142343,1203.471,0.07017326354980469
Wed Jan  6 11:42:07 2021,1609962127.8242228,100.284,0.005847454071044922
Wed Jan  6 11:42:08 2021,1609962128.886193,991.12,0.05779123306274414
Wed Jan  6 11:42:09 2021,1609962129.9605806,1203.398,0.07016897201538086
Wed Jan  6 11:42:11 2021,1609962131.0348577,1203.615,0.07018160820007324
Wed Jan  6 11:42:12 2021,1609962132.1087713,1203.353,0.07016634941101074
Wed Jan  6 11:42:13 2021,1609962133.183121,1203.435,0.07017111778259277
Wed Jan  6 11:42:14 2021,1609962134.2066011,333.718,0.019458770751953125
Wed Jan  6 11:42:15 2021,1609962135.2185018,134.614,0.00784921646118164
Wed Jan  6 11:42:16 2021,1609962136.2301645,128.489,0.0074920654296875
Wed Jan  6 11:42:17 2021,1609962137.3050776,1203.476,0.07017350196838379
Wed Jan  6 11:42:18 2021,1609962138.3802722,1203.406,0.07016944885253906
Wed Jan  6 11:42:19 2021,1609962139.4549053,1203.022,0.07014703750610352
Wed Jan  6 11:42:20 2021,1609962140.5290089,1203.394,0.07016873359680176
Wed Jan  6 11:42:21 2021,1609962141.6033483,1203.373,0.07016754150390625
Wed Jan  6 11:42:22 2021,1609962142.6786075,1203.226,0.0701589584350586
Wed Jan  6 11:42:23 2021,1609962143.7532473,1203.492,0.0701744556427002
Wed Jan  6 11:42:24 2021,1609962144.8278968,1203.332,0.07016515731811523
Wed Jan  6 11:42:25 2021,1609962145.9024937,1203.369,0.07016730308532715
Wed Jan  6 11:42:26 2021,1609962146.977133,1203.398,0.07016897201538086
Wed Jan  6 11:42:28 2021,1609962148.0521882,1203.337,0.07016539573669434
Wed Jan  6 11:42:29 2021,1609962149.1267426,1203.398,0.07016897201538086
Wed Jan  6 11:42:30 2021,1609962150.2009594,1203.398,0.07016897201538086
Wed Jan  6 11:42:31 2021,1609962151.2751174,1203.443,0.07017159461975098
Wed Jan  6 11:42:32 2021,1609962152.34908,1203.443,0.07017159461975098
Wed Jan  6 11:42:33 2021,1609962153.4230082,1203.308,0.07016372680664062
Wed Jan  6 11:42:34 2021,1609962154.4973135,1203.422,0.07017040252685547
Wed Jan  6 11:42:35 2021,1609962155.510641,158.955,0.009268522262573242
Wed Jan  6 11:42:36 2021,1609962156.5848908,1203.046,0.07014846801757812
Wed Jan  6 11:42:37 2021,1609962157.6590285,1203.418,0.07017016410827637
Wed Jan  6 11:42:38 2021,1609962158.7163172,915.189,0.053363800048828125
Wed Jan  6 11:42:39 2021,1609962159.7906325,1203.459,0.07017254829406738
Wed Jan  6 11:42:40 2021,1609962160.8380196,730.441,0.04259133338928223
Wed Jan  6 11:42:41 2021,1609962161.9125578,1203.349,0.07016611099243164
Wed Jan  6 11:42:42 2021,1609962162.9446764,472.155,0.027530908584594727
Wed Jan  6 11:42:43 2021,1609962163.9790545,511.482,0.029824018478393555
Wed Jan  6 11:42:45 2021,1609962165.0128622,506.502,0.02953362464904785
Wed Jan  6 11:42:46 2021,1609962166.087089,1203.443,0.07017159461975098
Wed Jan  6 11:42:47 2021,1609962167.1018214,187.132,0.01091146469116211
Wed Jan  6 11:42:48 2021,1609962168.1763012,1203.316,0.07016420364379883
Wed Jan  6 11:42:49 2021,1609962169.1856265,92.225,0.005377531051635742
Wed Jan  6 11:42:50 2021,1609962170.2596087,1203.357,0.07016658782958984
Wed Jan  6 11:42:51 2021,1609962171.2770765,225.404,0.013143062591552734
Wed Jan  6 11:42:52 2021,1609962172.2934582,187.05,0.010906696319580078
Wed Jan  6 11:42:53 2021,1609962173.3680837,1203.324,0.07016468048095703
Wed Jan  6 11:42:54 2021,1609962174.4154787,737.221,0.04298663139343262
Wed Jan  6 11:42:55 2021,1609962175.4900806,1203.332,0.07016515731811523
Wed Jan  6 11:42:56 2021,1609962176.553709,1017.055,0.05930352210998535
Wed Jan  6 11:42:57 2021,1609962177.627526,1203.328,0.07016491889953613
Wed Jan  6 11:42:58 2021,1609962178.649635,294.048,0.017145633697509766
Wed Jan  6 11:42:59 2021,1609962179.6968358,723.429,0.04218244552612305
Wed Jan  6 11:43:00 2021,1609962180.723141,282.251,0.016457796096801758
Wed Jan  6 11:43:01 2021,1609962181.7662072,655.68,0.03823208808898926
Wed Jan  6 11:43:02 2021,1609962182.8416235,1203.382,0.07016801834106445
Wed Jan  6 11:43:03 2021,1609962183.8911347,762.228,0.04444479942321777
Wed Jan  6 11:43:04 2021,1609962184.9057498,153.431,0.008946418762207031
Wed Jan  6 11:43:05 2021,1609962185.9800167,1203.177,0.07015609741210938
Wed Jan  6 11:43:07 2021,1609962187.0542045,1203.116,0.07015252113342285
Wed Jan  6 11:43:08 2021,1609962188.1282213,1203.39,0.07016849517822266
Wed Jan  6 11:43:09 2021,1609962189.2023416,1203.324,0.07016468048095703
Wed Jan  6 11:43:10 2021,1609962190.2765334,1203.312,0.07016396522521973
Wed Jan  6 11:43:11 2021,1609962191.3507435,1203.255,0.0701606273651123
Wed Jan  6 11:43:12 2021,1609962192.4249349,1203.32,0.07016444206237793
Wed Jan  6 11:43:13 2021,1609962193.4381819,155.868,0.009088516235351562
Wed Jan  6 11:43:14 2021,1609962194.5134075,1203.386,0.07016825675964355
Wed Jan  6 11:43:15 2021,1609962195.5349195,283.596,0.016536235809326172
Wed Jan  6 11:43:16 2021,1609962196.5439403,76.769,0.004476308822631836
Wed Jan  6 11:43:17 2021,1609962197.6173472,1203.324,0.07016468048095703
Wed Jan  6 11:43:18 2021,1609962198.6927912,1203.439,0.07017135620117188
Wed Jan  6 11:43:19 2021,1609962199.7671206,1203.484,0.07017397880554199
Wed Jan  6 11:43:20 2021,1609962200.8416755,1203.234,0.0701594352722168
Wed Jan  6 11:43:21 2021,1609962201.852721,93.03,0.00542449951171875
Wed Jan  6 11:43:22 2021,1609962202.9274318,1202.384,0.07010984420776367
Wed Jan  6 11:43:24 2021,1609962204.0020142,1203.41,0.07016968727111816
Wed Jan  6 11:43:25 2021,1609962205.0760841,1203.484,0.07017397880554199
Wed Jan  6 11:43:26 2021,1609962206.1503778,1203.337,0.07016539573669434
Wed Jan  6 11:43:27 2021,1609962207.161467,121.051,0.007058382034301758
Wed Jan  6 11:43:28 2021,1609962208.235483,1203.296,0.07016301155090332
Wed Jan  6 11:43:29 2021,1609962209.3097806,1203.435,0.07017111778259277
Wed Jan  6 11:43:30 2021,1609962210.384246,1203.255,0.0701606273651123
Wed Jan  6 11:43:31 2021,1609962211.3941782,79.337,0.004626035690307617
Wed Jan  6 11:43:32 2021,1609962212.4125137,236.178,0.013771295547485352
Wed Jan  6 11:43:33 2021,1609962213.4871593,1203.3,0.07016324996948242
Wed Jan  6 11:43:34 2021,1609962214.5215852,517.951,0.030201196670532227
Wed Jan  6 11:43:35 2021,1609962215.5958745,1203.332,0.07016515731811523
Wed Jan  6 11:43:36 2021,1609962216.6208937,358.983,0.02093195915222168
Wed Jan  6 11:43:37 2021,1609962217.695332,1203.21,0.07015800476074219
Wed Jan  6 11:43:38 2021,1609962218.7702782,1200.695,0.07001137733459473
Wed Jan  6 11:43:39 2021,1609962219.845254,1208.26,0.07045245170593262
