Date,Time From Epoch(S),Distance(CM),Deltatime(S)
Wed Jan  6 12:47:19 2021,1609966039.0746117,1204.682,0.07024383544921875
Wed Jan  6 12:47:20 2021,1609966040.148798,1204.641,0.07024145126342773
Wed Jan  6 12:47:21 2021,1609966041.2229795,1204.71,0.07024550437927246
Wed Jan  6 12:47:22 2021,1609966042.2972429,1204.71,0.07024550437927246
Wed Jan  6 12:47:23 2021,1609966043.3714607,1204.514,0.07023406028747559
Wed Jan  6 12:47:24 2021,1609966044.4455876,1204.743,0.07024741172790527
Wed Jan  6 12:47:25 2021,1609966045.519717,1204.645,0.07024168968200684
Wed Jan  6 12:47:26 2021,1609966046.593751,1204.698,0.07024478912353516
Wed Jan  6 12:47:27 2021,1609966047.6678312,1204.776,0.07024931907653809
Wed Jan  6 12:47:28 2021,1609966048.7416914,1204.608,0.07023954391479492
Wed Jan  6 12:47:29 2021,1609966049.815673,1204.764,0.07024860382080078
Wed Jan  6 12:47:30 2021,1609966050.8898902,1204.604,0.07023930549621582
Wed Jan  6 12:47:31 2021,1609966051.9640212,1204.719,0.07024598121643066
Wed Jan  6 12:47:33 2021,1609966053.0381067,1204.649,0.07024192810058594
Wed Jan  6 12:47:34 2021,1609966054.1121566,1204.535,0.0702352523803711
Wed Jan  6 12:47:35 2021,1609966055.1862822,1204.616,0.07024002075195312
Wed Jan  6 12:47:36 2021,1609966056.2605066,1204.674,0.07024335861206055
Wed Jan  6 12:47:37 2021,1609966057.334563,1203.962,0.07020187377929688
Wed Jan  6 12:47:38 2021,1609966058.408464,1204.62,0.07024025917053223
Wed Jan  6 12:47:39 2021,1609966059.482562,1204.714,0.07024574279785156
Wed Jan  6 12:47:40 2021,1609966060.5567305,1204.759,0.07024836540222168
Wed Jan  6 12:47:41 2021,1609966061.630761,1204.6,0.07023906707763672
Wed Jan  6 12:47:42 2021,1609966062.7047327,1204.563,0.0702369213104248
Wed Jan  6 12:47:43 2021,1609966063.7789226,1204.596,0.07023882865905762
Wed Jan  6 12:47:44 2021,1609966064.8530843,1204.686,0.07024407386779785
Wed Jan  6 12:47:45 2021,1609966065.9272544,1204.526,0.07023477554321289
Wed Jan  6 12:47:47 2021,1609966067.0013864,1204.547,0.0702359676361084
Wed Jan  6 12:47:48 2021,1609966068.075589,1204.641,0.07024145126342773
Wed Jan  6 12:47:49 2021,1609966069.1498904,1204.62,0.07024025917053223
Wed Jan  6 12:47:50 2021,1609966070.2240925,1204.584,0.07023811340332031
Wed Jan  6 12:47:51 2021,1609966071.2982516,1204.453,0.07023048400878906
Wed Jan  6 12:47:52 2021,1609966072.37237,1204.449,0.07023024559020996
Wed Jan  6 12:47:53 2021,1609966073.4465437,1204.518,0.07023429870605469
Wed Jan  6 12:47:54 2021,1609966074.5207253,1204.502,0.07023334503173828
Wed Jan  6 12:47:55 2021,1609966075.594808,1204.486,0.07023239135742188
Wed Jan  6 12:47:56 2021,1609966076.6690114,1204.555,0.0702364444732666
Wed Jan  6 12:47:57 2021,1609966077.7432694,1204.584,0.07023811340332031
Wed Jan  6 12:47:58 2021,1609966078.817435,1204.567,0.0702371597290039
Wed Jan  6 12:47:59 2021,1609966079.8915763,1204.616,0.07024002075195312
Wed Jan  6 12:48:00 2021,1609966080.965579,1204.559,0.0702366828918457
Wed Jan  6 12:48:02 2021,1609966082.0398746,1204.522,0.07023453712463379
Wed Jan  6 12:48:03 2021,1609966083.1140459,1204.387,0.07022666931152344
Wed Jan  6 12:48:04 2021,1609966084.1881146,1204.477,0.07023191452026367
Wed Jan  6 12:48:05 2021,1609966085.2623057,1204.625,0.07024049758911133
Wed Jan  6 12:48:06 2021,1609966086.3363872,1204.559,0.0702366828918457
Wed Jan  6 12:48:07 2021,1609966087.4104717,1204.535,0.0702352523803711
Wed Jan  6 12:48:08 2021,1609966088.4845366,1204.645,0.07024168968200684
Wed Jan  6 12:48:09 2021,1609966089.5586283,1204.604,0.07023930549621582
Wed Jan  6 12:48:10 2021,1609966090.6328003,1204.665,0.07024288177490234
Wed Jan  6 12:48:11 2021,1609966091.7068365,1204.539,0.0702354907989502
Wed Jan  6 12:48:12 2021,1609966092.7808769,1204.498,0.07023310661315918
Wed Jan  6 12:48:13 2021,1609966093.8549774,1204.522,0.07023453712463379
Wed Jan  6 12:48:14 2021,1609966094.9290407,1204.584,0.07023811340332031
Wed Jan  6 12:48:16 2021,1609966096.003069,1204.588,0.07023835182189941
Wed Jan  6 12:48:17 2021,1609966097.0771384,1204.67,0.07024312019348145
Wed Jan  6 12:48:18 2021,1609966098.1512003,1204.723,0.07024621963500977
Wed Jan  6 12:48:19 2021,1609966099.2252734,1204.686,0.07024407386779785
Wed Jan  6 12:48:20 2021,1609966100.2993793,1204.612,0.07023978233337402
Wed Jan  6 12:48:21 2021,1609966101.3734825,1204.543,0.0702357292175293
Wed Jan  6 12:48:22 2021,1609966102.447621,1204.53,0.07023501396179199
Wed Jan  6 12:48:23 2021,1609966103.5217147,1204.481,0.07023215293884277
Wed Jan  6 12:48:24 2021,1609966104.595815,1204.694,0.07024455070495605
Wed Jan  6 12:48:25 2021,1609966105.6698651,1204.567,0.0702371597290039
Wed Jan  6 12:48:26 2021,1609966106.7440484,1204.633,0.07024097442626953
Wed Jan  6 12:48:27 2021,1609966107.81816,1204.678,0.07024359703063965
Wed Jan  6 12:48:28 2021,1609966108.8922536,1204.555,0.0702364444732666
Wed Jan  6 12:48:29 2021,1609966109.9663756,1204.629,0.07024073600769043
Wed Jan  6 12:48:31 2021,1609966111.0405602,1204.518,0.07023429870605469
Wed Jan  6 12:48:32 2021,1609966112.1146922,1204.518,0.07023429870605469
Wed Jan  6 12:48:33 2021,1609966113.1887758,1204.469,0.07023143768310547
Wed Jan  6 12:48:34 2021,1609966114.2628708,1204.53,0.07023501396179199
Wed Jan  6 12:48:35 2021,1609966115.337028,1204.682,0.07024383544921875
Wed Jan  6 12:48:36 2021,1609966116.4110918,1204.502,0.07023334503173828
Wed Jan  6 12:48:37 2021,1609966117.4851506,1204.58,0.07023787498474121
Wed Jan  6 12:48:38 2021,1609966118.559125,1204.596,0.07023882865905762
Wed Jan  6 12:48:39 2021,1609966119.6332462,1204.612,0.07023978233337402
Wed Jan  6 12:48:40 2021,1609966120.7073941,1204.575,0.07023763656616211
Wed Jan  6 12:48:41 2021,1609966121.781469,1204.547,0.0702359676361084
Wed Jan  6 12:48:42 2021,1609966122.855536,1204.653,0.07024216651916504
Wed Jan  6 12:48:43 2021,1609966123.929675,1204.612,0.07023978233337402
Wed Jan  6 12:48:45 2021,1609966125.003752,1204.575,0.07023763656616211
Wed Jan  6 12:48:46 2021,1609966126.0776606,1204.51,0.07023382186889648
Wed Jan  6 12:48:47 2021,1609966127.151725,1204.486,0.07023239135742188
Wed Jan  6 12:48:48 2021,1609966128.2257798,1204.469,0.07023143768310547
Wed Jan  6 12:48:49 2021,1609966129.2998695,1204.51,0.07023382186889648
Wed Jan  6 12:48:50 2021,1609966130.3740509,1204.526,0.07023477554321289
Wed Jan  6 12:48:51 2021,1609966131.4481332,1204.391,0.07022690773010254
Wed Jan  6 12:48:52 2021,1609966132.5222273,1204.682,0.07024383544921875
Wed Jan  6 12:48:53 2021,1609966133.5962868,1204.445,0.07023000717163086
Wed Jan  6 12:48:54 2021,1609966134.6703658,1204.555,0.0702364444732666
Wed Jan  6 12:48:55 2021,1609966135.744496,1204.596,0.07023882865905762
Wed Jan  6 12:48:56 2021,1609966136.8184829,1204.408,0.07022786140441895
Wed Jan  6 12:48:57 2021,1609966137.8925326,1204.408,0.07022786140441895
Wed Jan  6 12:48:58 2021,1609966138.9665763,1204.477,0.07023191452026367
Wed Jan  6 12:49:00 2021,1609966140.0406454,1204.416,0.07022833824157715
Wed Jan  6 12:49:01 2021,1609966141.1146832,1204.637,0.07024121284484863
Wed Jan  6 12:49:02 2021,1609966142.1888096,1204.596,0.07023882865905762
Wed Jan  6 12:49:03 2021,1609966143.2628946,1204.518,0.07023429870605469
Wed Jan  6 12:49:04 2021,1609966144.3370237,1204.69,0.07024431228637695
Wed Jan  6 12:49:05 2021,1609966145.411147,1204.612,0.07023978233337402
Wed Jan  6 12:49:06 2021,1609966146.4852405,1204.432,0.07022929191589355
Wed Jan  6 12:49:07 2021,1609966147.559385,1204.62,0.07024025917053223
Wed Jan  6 12:49:08 2021,1609966148.6335351,1204.486,0.07023239135742188
Wed Jan  6 12:49:09 2021,1609966149.7075229,1204.498,0.07023310661315918
Wed Jan  6 12:49:10 2021,1609966150.7815015,1204.776,0.07024931907653809
Wed Jan  6 12:49:11 2021,1609966151.855539,1204.6,0.07023906707763672
Wed Jan  6 12:49:12 2021,1609966152.9296343,1204.506,0.07023358345031738
Wed Jan  6 12:49:14 2021,1609966154.003774,1204.567,0.0702371597290039
Wed Jan  6 12:49:15 2021,1609966155.077878,1204.575,0.07023763656616211
Wed Jan  6 12:49:16 2021,1609966156.1519568,1204.412,0.07022809982299805
Wed Jan  6 12:49:17 2021,1609966157.2260125,1204.645,0.07024168968200684
Wed Jan  6 12:49:18 2021,1609966158.3000965,1204.641,0.07024145126342773
Wed Jan  6 12:49:19 2021,1609966159.3741207,1204.665,0.07024288177490234
Wed Jan  6 12:49:20 2021,1609966160.4480543,1204.506,0.07023358345031738
Wed Jan  6 12:49:21 2021,1609966161.5223014,1204.625,0.07024049758911133
Wed Jan  6 12:49:22 2021,1609966162.5964336,1204.494,0.07023286819458008
Wed Jan  6 12:49:23 2021,1609966163.6705384,1204.588,0.07023835182189941
Wed Jan  6 12:49:24 2021,1609966164.7447212,1204.465,0.07023119926452637
Wed Jan  6 12:49:25 2021,1609966165.8189409,1204.629,0.07024073600769043
Wed Jan  6 12:49:26 2021,1609966166.8931327,1204.596,0.07023882865905762
Wed Jan  6 12:49:27 2021,1609966167.9671762,1203.839,0.07019472122192383
Wed Jan  6 12:49:29 2021,1609966169.041291,1204.535,0.0702352523803711
Wed Jan  6 12:49:30 2021,1609966170.1154056,1204.588,0.07023835182189941
Wed Jan  6 12:49:31 2021,1609966171.1896167,1204.608,0.07023954391479492
Wed Jan  6 12:49:32 2021,1609966172.2636526,1204.571,0.07023739814758301
Wed Jan  6 12:49:33 2021,1609966173.3375874,1204.453,0.07023048400878906
Wed Jan  6 12:49:34 2021,1609966174.4116533,1204.653,0.07024216651916504
Wed Jan  6 12:49:35 2021,1609966175.4857,1204.584,0.07023811340332031
Wed Jan  6 12:49:36 2021,1609966176.5596242,1204.588,0.07023835182189941
Wed Jan  6 12:49:37 2021,1609966177.6336317,1204.604,0.07023930549621582
Wed Jan  6 12:49:38 2021,1609966178.7077413,1204.645,0.07024168968200684
Wed Jan  6 12:49:39 2021,1609966179.781845,1204.657,0.07024240493774414
Wed Jan  6 12:49:40 2021,1609966180.8557227,1204.575,0.07023763656616211
Wed Jan  6 12:49:41 2021,1609966181.9299347,1204.588,0.07023835182189941
Wed Jan  6 12:49:43 2021,1609966183.0039506,1204.547,0.0702359676361084
Wed Jan  6 12:49:44 2021,1609966184.0779998,1204.6,0.07023906707763672
Wed Jan  6 12:49:45 2021,1609966185.1520872,1204.526,0.07023477554321289
Wed Jan  6 12:49:46 2021,1609966186.2262068,1204.51,0.07023382186889648
Wed Jan  6 12:49:47 2021,1609966187.3002598,1204.453,0.07023048400878906
Wed Jan  6 12:49:48 2021,1609966188.3743143,1204.62,0.07024025917053223
Wed Jan  6 12:49:49 2021,1609966189.4484608,1204.612,0.07023978233337402
Wed Jan  6 12:49:50 2021,1609966190.5226018,1204.502,0.07023334503173828
Wed Jan  6 12:49:51 2021,1609966191.5966995,1204.563,0.0702369213104248
Wed Jan  6 12:49:52 2021,1609966192.6707523,1204.436,0.07022953033447266
Wed Jan  6 12:49:53 2021,1609966193.7447846,1204.596,0.07023882865905762
Wed Jan  6 12:49:54 2021,1609966194.8188744,1204.559,0.0702366828918457
Wed Jan  6 12:49:55 2021,1609966195.8930192,1204.502,0.07023334503173828
Wed Jan  6 12:49:56 2021,1609966196.9670203,1204.698,0.07024478912353516
Wed Jan  6 12:49:58 2021,1609966198.0411022,1204.461,0.07023096084594727
Wed Jan  6 12:49:59 2021,1609966199.1151428,1204.649,0.07024192810058594
Wed Jan  6 12:50:00 2021,1609966200.1890485,1204.539,0.0702354907989502
Wed Jan  6 12:50:01 2021,1609966201.2632143,1204.506,0.07023358345031738
Wed Jan  6 12:50:02 2021,1609966202.337424,1204.346,0.07022428512573242
Wed Jan  6 12:50:03 2021,1609966203.411507,1204.486,0.07023239135742188
Wed Jan  6 12:50:04 2021,1609966204.4856522,1204.502,0.07023334503173828
Wed Jan  6 12:50:05 2021,1609966205.5597906,1204.06,0.07020759582519531
Wed Jan  6 12:50:06 2021,1609966206.6338685,1204.702,0.07024502754211426
Wed Jan  6 12:50:07 2021,1609966207.7079568,1204.539,0.0702354907989502
Wed Jan  6 12:50:08 2021,1609966208.7820816,1204.657,0.07024240493774414
Wed Jan  6 12:50:09 2021,1609966209.8561938,1204.428,0.07022905349731445
Wed Jan  6 12:50:10 2021,1609966210.9303567,1204.53,0.07023501396179199
Wed Jan  6 12:50:12 2021,1609966212.0043917,1204.457,0.07023072242736816
Wed Jan  6 12:50:13 2021,1609966213.0783877,1204.514,0.07023406028747559
Wed Jan  6 12:50:14 2021,1609966214.152188,1204.367,0.07022547721862793
Wed Jan  6 12:50:15 2021,1609966215.2261705,1204.69,0.07024431228637695
Wed Jan  6 12:50:16 2021,1609966216.3000615,1204.477,0.07023191452026367
Wed Jan  6 12:50:17 2021,1609966217.3740778,1204.764,0.07024860382080078
Wed Jan  6 12:50:18 2021,1609966218.448115,1204.481,0.07023215293884277
Wed Jan  6 12:50:19 2021,1609966219.5222018,1204.686,0.07024407386779785
Wed Jan  6 12:50:20 2021,1609966220.5480394,376.079,0.021928787231445312
Wed Jan  6 12:50:21 2021,1609966221.6222682,1204.637,0.07024121284484863
Wed Jan  6 12:50:22 2021,1609966222.6964154,1204.535,0.0702352523803711
Wed Jan  6 12:50:23 2021,1609966223.770533,1204.535,0.0702352523803711
Wed Jan  6 12:50:24 2021,1609966224.844703,1204.702,0.07024502754211426
Wed Jan  6 12:50:25 2021,1609966225.918919,1204.539,0.0702354907989502
Wed Jan  6 12:50:26 2021,1609966226.9930885,1204.518,0.07023429870605469
Wed Jan  6 12:50:28 2021,1609966228.0671504,1204.584,0.07023811340332031
Wed Jan  6 12:50:29 2021,1609966229.1417208,1204.661,0.07024264335632324
Wed Jan  6 12:50:30 2021,1609966230.2158775,1204.559,0.0702366828918457
Wed Jan  6 12:50:31 2021,1609966231.2900512,1204.637,0.07024121284484863
Wed Jan  6 12:50:32 2021,1609966232.3641121,1204.543,0.0702357292175293
Wed Jan  6 12:50:33 2021,1609966233.4381685,1204.751,0.07024788856506348
Wed Jan  6 12:50:34 2021,1609966234.5122666,1204.571,0.07023739814758301
Wed Jan  6 12:50:35 2021,1609966235.5864432,1204.563,0.0702369213104248
Wed Jan  6 12:50:36 2021,1609966236.660561,1204.412,0.07022809982299805
Wed Jan  6 12:50:37 2021,1609966237.7345822,1204.674,0.07024335861206055
Wed Jan  6 12:50:38 2021,1609966238.8086054,1204.449,0.07023024559020996
Wed Jan  6 12:50:39 2021,1609966239.8827305,1204.555,0.0702364444732666
Wed Jan  6 12:50:40 2021,1609966240.9568672,1204.571,0.07023739814758301
Wed Jan  6 12:50:42 2021,1609966242.0310187,1204.526,0.07023477554321289
Wed Jan  6 12:50:43 2021,1609966243.10501,1204.575,0.07023763656616211
Wed Jan  6 12:50:44 2021,1609966244.1788623,1204.6,0.07023906707763672
Wed Jan  6 12:50:45 2021,1609966245.2529526,1204.559,0.0702366828918457
Wed Jan  6 12:50:46 2021,1609966246.3270485,1204.481,0.07023215293884277
Wed Jan  6 12:50:47 2021,1609966247.401084,1204.547,0.0702359676361084
Wed Jan  6 12:50:48 2021,1609966248.4751425,1204.383,0.07022643089294434
Wed Jan  6 12:50:49 2021,1609966249.5492346,1204.453,0.07023048400878906
Wed Jan  6 12:50:50 2021,1609966250.6233616,1204.498,0.07023310661315918
Wed Jan  6 12:50:51 2021,1609966251.6974258,1204.559,0.0702366828918457
Wed Jan  6 12:50:52 2021,1609966252.771477,1204.494,0.07023286819458008
Wed Jan  6 12:50:53 2021,1609966253.845543,1204.522,0.07023453712463379
Wed Jan  6 12:50:54 2021,1609966254.9197156,1204.596,0.07023882865905762
Wed Jan  6 12:50:55 2021,1609966255.9938567,1204.461,0.07023096084594727
Wed Jan  6 12:50:57 2021,1609966257.0678494,1204.465,0.07023119926452637
Wed Jan  6 12:50:58 2021,1609966258.1418445,1204.457,0.07023072242736816
Wed Jan  6 12:50:59 2021,1609966259.2157836,1204.477,0.07023191452026367
Wed Jan  6 12:51:00 2021,1609966260.2899032,1204.625,0.07024049758911133
Wed Jan  6 12:51:01 2021,1609966261.3640409,1204.637,0.07024121284484863
Wed Jan  6 12:51:02 2021,1609966262.4379547,1204.567,0.0702371597290039
Wed Jan  6 12:51:03 2021,1609966263.5118985,1204.6,0.07023906707763672
Wed Jan  6 12:51:04 2021,1609966264.5859313,1204.457,0.07023072242736816
Wed Jan  6 12:51:05 2021,1609966265.660055,1204.535,0.0702352523803711
Wed Jan  6 12:51:06 2021,1609966266.7341251,1204.604,0.07023930549621582
Wed Jan  6 12:51:07 2021,1609966267.8082302,1204.383,0.07022643089294434
Wed Jan  6 12:51:08 2021,1609966268.8823366,1204.424,0.07022881507873535
Wed Jan  6 12:51:09 2021,1609966269.9563096,1204.547,0.0702359676361084
Wed Jan  6 12:51:11 2021,1609966271.0304425,1204.657,0.07024240493774414
Wed Jan  6 12:51:12 2021,1609966272.1044464,1204.547,0.0702359676361084
Wed Jan  6 12:51:13 2021,1609966273.1782944,1204.539,0.0702354907989502
Wed Jan  6 12:51:14 2021,1609966274.252266,1204.584,0.07023811340332031
Wed Jan  6 12:51:15 2021,1609966275.326337,1204.522,0.07023453712463379
Wed Jan  6 12:51:16 2021,1609966276.4004066,1204.51,0.07023382186889648
Wed Jan  6 12:51:17 2021,1609966277.4743967,1204.588,0.07023835182189941
Wed Jan  6 12:51:18 2021,1609966278.5484643,1204.6,0.07023906707763672
Wed Jan  6 12:51:19 2021,1609966279.622581,1204.657,0.07024240493774414
Wed Jan  6 12:51:20 2021,1609966280.63854,206.681,0.01205134391784668
Wed Jan  6 12:51:21 2021,1609966281.7127893,1204.494,0.07023286819458008
Wed Jan  6 12:51:22 2021,1609966282.7868626,1204.486,0.07023239135742188
Wed Jan  6 12:51:23 2021,1609966283.8608928,1204.506,0.07023358345031738
Wed Jan  6 12:51:24 2021,1609966284.9348621,1204.571,0.07023739814758301
Wed Jan  6 12:51:26 2021,1609966286.0089357,1204.465,0.07023119926452637
Wed Jan  6 12:51:27 2021,1609966287.0830183,1204.412,0.07022809982299805
Wed Jan  6 12:51:28 2021,1609966288.157043,1204.404,0.07022762298583984
Wed Jan  6 12:51:29 2021,1609966289.2309623,1204.391,0.07022690773010254
Wed Jan  6 12:51:30 2021,1609966290.3050928,1204.481,0.07023215293884277
Wed Jan  6 12:51:31 2021,1609966291.3791423,1204.53,0.07023501396179199
Wed Jan  6 12:51:32 2021,1609966292.4531963,1204.506,0.07023358345031738
Wed Jan  6 12:51:33 2021,1609966293.5272245,1204.416,0.07022833824157715
Wed Jan  6 12:51:34 2021,1609966294.6013167,1204.51,0.07023382186889648
Wed Jan  6 12:51:35 2021,1609966295.6754303,1204.216,0.07021665573120117
Wed Jan  6 12:51:36 2021,1609966296.7495568,1204.404,0.07022762298583984
Wed Jan  6 12:51:37 2021,1609966297.82346,1204.334,0.07022356986999512
Wed Jan  6 12:51:38 2021,1609966298.8973866,1204.363,0.07022523880004883
Wed Jan  6 12:51:39 2021,1609966299.9713228,1204.318,0.07022261619567871
Wed Jan  6 12:51:41 2021,1609966301.045442,1204.62,0.07024025917053223
Wed Jan  6 12:51:42 2021,1609966302.119515,1204.53,0.07023501396179199
Wed Jan  6 12:51:43 2021,1609966303.1935413,1204.58,0.07023787498474121
Wed Jan  6 12:51:44 2021,1609966304.2674804,1204.424,0.07022881507873535
Wed Jan  6 12:51:45 2021,1609966305.3415825,1204.592,0.07023859024047852
Wed Jan  6 12:51:46 2021,1609966306.4156764,1204.522,0.07023453712463379
Wed Jan  6 12:51:47 2021,1609966307.4898064,1204.62,0.07024025917053223
Wed Jan  6 12:51:48 2021,1609966308.5637808,1204.506,0.07023358345031738
Wed Jan  6 12:51:49 2021,1609966309.6379263,1204.486,0.07023239135742188
Wed Jan  6 12:51:50 2021,1609966310.7120798,1204.514,0.07023406028747559
Wed Jan  6 12:51:51 2021,1609966311.7862043,1204.686,0.07024407386779785
Wed Jan  6 12:51:52 2021,1609966312.8602626,1204.277,0.0702202320098877
Wed Jan  6 12:51:53 2021,1609966313.9343674,1204.58,0.07023787498474121
Wed Jan  6 12:51:55 2021,1609966315.0085437,1204.498,0.07023310661315918
Wed Jan  6 12:51:56 2021,1609966316.0826776,1204.424,0.07022881507873535
Wed Jan  6 12:51:57 2021,1609966317.1567533,1204.236,0.07021784782409668
Wed Jan  6 12:51:58 2021,1609966318.230649,1204.498,0.07023310661315918
Wed Jan  6 12:51:59 2021,1609966319.3046775,1204.563,0.0702369213104248
Wed Jan  6 12:52:00 2021,1609966320.3788354,1204.342,0.07022404670715332
Wed Jan  6 12:52:01 2021,1609966321.4529884,1204.359,0.07022500038146973
Wed Jan  6 12:52:02 2021,1609966322.5270953,1204.473,0.07023167610168457
Wed Jan  6 12:52:03 2021,1609966323.6011472,1204.408,0.07022786140441895
Wed Jan  6 12:52:04 2021,1609966324.6752784,1204.559,0.0702366828918457
Wed Jan  6 12:52:05 2021,1609966325.7494507,1204.477,0.07023191452026367
Wed Jan  6 12:52:06 2021,1609966326.8235474,1204.498,0.07023310661315918
Wed Jan  6 12:52:07 2021,1609966327.8977098,1204.363,0.07022523880004883
Wed Jan  6 12:52:08 2021,1609966328.9719574,1204.592,0.07023859024047852
Wed Jan  6 12:52:10 2021,1609966330.046038,1203.897,0.07019805908203125
Wed Jan  6 12:52:11 2021,1609966331.120057,1204.584,0.07023811340332031
Wed Jan  6 12:52:12 2021,1609966332.1941679,1204.571,0.07023739814758301
Wed Jan  6 12:52:13 2021,1609966333.2683065,1204.51,0.07023382186889648
Wed Jan  6 12:52:14 2021,1609966334.342351,1204.502,0.07023334503173828
Wed Jan  6 12:52:15 2021,1609966335.4164894,1204.486,0.07023239135742188
Wed Jan  6 12:52:16 2021,1609966336.4905488,1204.383,0.07022643089294434
Wed Jan  6 12:52:17 2021,1609966337.5645683,1204.575,0.07023763656616211
Wed Jan  6 12:52:18 2021,1609966338.6385908,1204.498,0.07023310661315918
Wed Jan  6 12:52:19 2021,1609966339.7124457,1204.6,0.07023906707763672
Wed Jan  6 12:52:20 2021,1609966340.7863822,1204.457,0.07023072242736816
Wed Jan  6 12:52:21 2021,1609966341.8605654,1204.563,0.0702369213104248
Wed Jan  6 12:52:22 2021,1609966342.9346626,1204.391,0.07022690773010254
Wed Jan  6 12:52:24 2021,1609966344.0087588,1204.543,0.0702357292175293
Wed Jan  6 12:52:25 2021,1609966345.08293,1204.514,0.07023406028747559
Wed Jan  6 12:52:26 2021,1609966346.1571558,1204.502,0.07023334503173828
Wed Jan  6 12:52:27 2021,1609966347.2312226,1204.375,0.07022595405578613
Wed Jan  6 12:52:28 2021,1609966348.305105,1204.551,0.0702362060546875
Wed Jan  6 12:52:29 2021,1609966349.3791027,1204.547,0.0702359676361084
Wed Jan  6 12:52:30 2021,1609966350.4529953,1204.616,0.07024002075195312
Wed Jan  6 12:52:31 2021,1609966351.5269942,1204.612,0.07023978233337402
Wed Jan  6 12:52:32 2021,1609966352.6010628,1204.33,0.07022333145141602
Wed Jan  6 12:52:33 2021,1609966353.6750948,1204.469,0.07023143768310547
Wed Jan  6 12:52:34 2021,1609966354.7491612,1204.477,0.07023191452026367
Wed Jan  6 12:52:35 2021,1609966355.823236,1204.645,0.07024168968200684
Wed Jan  6 12:52:36 2021,1609966356.8970747,1204.559,0.0702366828918457
Wed Jan  6 12:52:37 2021,1609966357.970995,1204.412,0.07022809982299805
Wed Jan  6 12:52:39 2021,1609966359.044835,1204.629,0.07024073600769043
Wed Jan  6 12:52:40 2021,1609966360.1189237,1204.571,0.07023739814758301
Wed Jan  6 12:52:41 2021,1609966361.1930254,1204.535,0.0702352523803711
Wed Jan  6 12:52:42 2021,1609966362.2670884,1204.535,0.0702352523803711
Wed Jan  6 12:52:43 2021,1609966363.3409755,1204.665,0.07024288177490234
Wed Jan  6 12:52:44 2021,1609966364.4150774,1204.51,0.07023382186889648
Wed Jan  6 12:52:45 2021,1609966365.4891653,1203.848,0.07019519805908203
Wed Jan  6 12:52:46 2021,1609966366.5632033,1204.408,0.07022786140441895
Wed Jan  6 12:52:47 2021,1609966367.637213,1204.441,0.07022976875305176
Wed Jan  6 12:52:48 2021,1609966368.7112532,1204.625,0.07024049758911133
Wed Jan  6 12:52:49 2021,1609966369.7853327,1204.404,0.07022762298583984
Wed Jan  6 12:52:50 2021,1609966370.8594851,1204.596,0.07023882865905762
Wed Jan  6 12:52:51 2021,1609966371.933474,1204.674,0.07024335861206055
Wed Jan  6 12:52:53 2021,1609966373.0074947,1204.559,0.0702366828918457
Wed Jan  6 12:52:54 2021,1609966374.0815508,1204.543,0.0702357292175293
Wed Jan  6 12:52:55 2021,1609966375.1556299,1204.563,0.0702369213104248
Wed Jan  6 12:52:56 2021,1609966376.229821,1204.625,0.07024049758911133
Wed Jan  6 12:52:57 2021,1609966377.3038902,1204.547,0.0702359676361084
Wed Jan  6 12:52:58 2021,1609966378.377808,1204.481,0.07023215293884277
Wed Jan  6 12:52:59 2021,1609966379.4518604,1204.539,0.0702354907989502
Wed Jan  6 12:53:00 2021,1609966380.5260024,1204.567,0.0702371597290039
Wed Jan  6 12:53:01 2021,1609966381.600175,1204.441,0.07022976875305176
Wed Jan  6 12:53:02 2021,1609966382.6743276,1204.461,0.07023096084594727
Wed Jan  6 12:53:03 2021,1609966383.7483003,1204.518,0.07023429870605469
Wed Jan  6 12:53:04 2021,1609966384.8223987,1204.559,0.0702366828918457
Wed Jan  6 12:53:05 2021,1609966385.8965216,1204.518,0.07023429870605469
Wed Jan  6 12:53:06 2021,1609966386.9705858,1204.494,0.07023286819458008
Wed Jan  6 12:53:08 2021,1609966388.044629,1204.555,0.0702364444732666
Wed Jan  6 12:53:09 2021,1609966389.1187162,1204.547,0.0702359676361084
Wed Jan  6 12:53:10 2021,1609966390.1928103,1204.539,0.0702354907989502
Wed Jan  6 12:53:11 2021,1609966391.266712,1204.514,0.07023406028747559
Wed Jan  6 12:53:12 2021,1609966392.340734,1204.51,0.07023382186889648
Wed Jan  6 12:53:13 2021,1609966393.4147377,1204.498,0.07023310661315918
Wed Jan  6 12:53:14 2021,1609966394.488749,1204.42,0.07022857666015625
Wed Jan  6 12:53:15 2021,1609966395.562621,1204.359,0.07022500038146973
Wed Jan  6 12:53:16 2021,1609966396.636601,1204.154,0.07021307945251465
Wed Jan  6 12:53:17 2021,1609966397.710633,1204.535,0.0702352523803711
Wed Jan  6 12:53:18 2021,1609966398.7846947,1204.412,0.07022809982299805
Wed Jan  6 12:53:19 2021,1609966399.8587723,1204.453,0.07023048400878906
Wed Jan  6 12:53:20 2021,1609966400.9329877,1204.449,0.07023024559020996
Wed Jan  6 12:53:22 2021,1609966402.0071502,1204.306,0.0702219009399414
Wed Jan  6 12:53:23 2021,1609966403.081296,1204.338,0.07022380828857422
Wed Jan  6 12:53:24 2021,1609966404.1554015,1204.502,0.07023334503173828
Wed Jan  6 12:53:25 2021,1609966405.2295005,1204.416,0.07022833824157715
